"id_point","id_cluster"
"E01001963","1"
"E01001967","1"
"E01001968","1"
"E01001987","1"
"E01001984","1"
"E01001989","1"
"E01001993","1"
"E01002000","1"
"E01001998","1"
"E01002001","1"
"E01002004","1"
"E01002006","1"
"E01002009","1"
"E01002007","1"
"E01002017","1"
"E01001986","1"
"E01002015","1"
"E01002021","1"
"E01002019","1"
"E01002022","169"
"E01000182","169"
"E01002023","1"
"E01002024","1"
"E01001988","1"
"E01002025","1"
"E01002037","170"
"E01001559","170"
"E01002047","171"
"E01001999","171"
"E01002049","172"
"E01002046","172"
"E01002052","160"
"E01002050","160"
"E01002053","160"
"E01002055","160"
"E01002056","172"
"E01002060","1"
"E01002061","1"
"E01001715","1"
"E01002063","1"
"E01002064","1"
"E01002071","173"
"E01001979","173"
"E01002072","160"
"E01002073","173"
"E01002076","174"
"E01002074","174"
"E01002077","173"
"E01002081","173"
"E01002085","175"
"E01002048","175"
"E01002086","176"
"E01002084","176"
"E01002087","175"
"E01002088","177"
"E01002028","177"
"E01002092","178"
"E01001562","178"
"E01002094","177"
"E01002109","179"
"E01002106","179"
"E01002107","179"
"E01002111","180"
"E01002110","180"
"E01002118","179"
"E01002117","179"
"E01002121","60"
"E01002122","181"
"E01002120","181"
"E01002125","182"
"E01002123","182"
"E01002142","183"
"E01002141","183"
"E01002148","184"
"E01002147","184"
"E01002152","185"
"E01002146","185"
"E01002149","185"
"E01002161","186"
"E01002156","186"
"E01002160","186"
"E01002163","186"
"E01002164","187"
"E01002159","187"
"E01002167","188"
"E01002166","188"
"E01002171","189"
"E01002170","189"
"E01002178","190"
"E01002173","190"
"E01002179","191"
"E01002130","191"
"E01002182","192"
"E01002128","192"
"E01002183","180"
"E01002184","193"
"E01002180","193"
"E01002190","185"
"E01002193","194"
"E01002153","194"
"E01002194","194"
"E01002199","195"
"E01002174","195"
"E01002200","180"
"E01002208","194"
"E01002191","194"
"E01002216","196"
"E01002211","196"
"E01002217","196"
"E01002222","197"
"E01002218","197"
"E01002224","198"
"E01001317","198"
"E01002220","198"
"E01002227","183"
"E01002228","199"
"E01002225","199"
"E01002229","179"
"E01002226","179"
"E01002230","179"
"E01002236","200"
"E01002234","200"
"E01002238","186"
"E01002237","186"
"E01002239","186"
"E01002240","186"
"E01002242","186"
"E01002246","201"
"E01000110","201"
"E01002275","202"
"E01002271","202"
"E01002307","203"
"E01002302","203"
"E01002312","204"
"E01002280","204"
"E01002320","205"
"E01002317","205"
"E01002322","206"
"E01000037","206"
"E01002324","205"
"E01002328","207"
"E01002327","207"
"E01002329","207"
"E01002331","208"
"E01002301","208"
"E01002336","208"
"E01002338","207"
"E01002333","207"
"E01002350","209"
"E01002249","209"
"E01002351","210"
"E01002272","210"
"E01002352","210"
"E01002359","202"
"E01002364","202"
"E01002367","211"
"E01002321","211"
"E01002371","212"
"E01002368","212"
"E01002374","213"
"E01002266","213"
"E01002382","214"
"E01002354","214"
"E01002383","215"
"E01002376","215"
"E01002416","216"
"E01002415","216"
"E01002421","216"
"E01002423","217"
"E01002409","217"
"E01002427","218"
"E01002424","218"
"E01002431","194"
"E01002456","219"
"E01002410","219"
"E01002482","185"
"E01002502","220"
"E01002501","220"
"E01002513","221"
"E01002460","221"
"E01002537","221"
"E01002536","221"
"E01002553","222"
"E01002400","222"
"E01002551","222"
"E01002568","223"
"E01002565","223"
"E01002566","223"
"E01002571","1"
"E01002569","1"
"E01002573","1"
"E01002574","1"
"E01002575","1"
"E01002577","1"
"E01002578","1"
"E01002576","1"
"E01002579","1"
"E01002616","224"
"E01002614","224"
"E01002624","225"
"E01002623","225"
"E01002625","123"
"E01002636","226"
"E01002635","226"
"E01002641","227"
"E01002640","227"
"E01002646","225"
"E01002648","225"
"E01002664","225"
"E01002629","225"
"E01002670","228"
"E01002669","228"
"E01002674","229"
"E01002630","229"
"E01002680","230"
"E01002677","230"
"E01002683","230"
"E01002681","230"
"E01002682","230"
"E01002687","1"
"E01002581","1"
"E01002689","1"
"E01002690","1"
"E01002691","1"
"E01002692","1"
"E01002582","1"
"E01002700","231"
"E01002699","231"
"E01002701","1"
"E01002703","1"
"E01002704","1"
"E01000003","1"
"E01002707","1"
"E01002702","1"
"E01002710","1"
"E01002697","1"
"E01002711","1"
"E01002714","232"
"E01002696","232"
"E01002715","232"
"E01002717","233"
"E01002698","233"
"E01002718","1"
"E01002719","1"
"E01002720","1"
"E01002716","1"
"E01002721","1"
"E01002722","1"
"E01002724","1"
"E01002725","1"
"E01002727","1"
"E01002729","1"
"E01002734","234"
"E01002002","234"
"E01002730","234"
"E01002742","154"
"E01002743","1"
"E01002744","1"
"E01002745","1"
"E01002747","159"
"E01002749","1"
"E01002739","1"
"E01002752","1"
"E01002754","1"
"E01000908","1"
"E01002756","1"
"E01002757","235"
"E01002005","235"
"E01002759","1"
"E01002762","1"
"E01002764","1"
"E01002765","1"
"E01002768","1"
"E01002769","236"
"E01000907","236"
"E01002771","1"
"E01002775","1"
"E01002777","1"
"E01002778","1"
"E01002779","159"
"E01002780","1"
"E01002782","1"
"E01002783","1"
"E01002766","1"
"E01002788","1"
"E01002789","1"
"E01002791","1"
"E01002790","1"
"E01002792","1"
"E01002793","1"
"E01002794","1"
"E01002796","1"
"E01002798","1"
"E01002799","1"
"E01002800","1"
"E01002801","231"
"E01002802","1"
"E01002803","232"
"E01002726","232"
"E01002805","234"
"E01002806","1"
"E01002809","237"
"E01002753","237"
"E01002814","1"
"E01002813","1"
"E01002817","1"
"E01002815","1"
"E01002819","1"
"E01002818","1"
"E01002821","1"
"E01002820","1"
"E01002822","1"
"E01002826","1"
"E01002816","1"
"E01002827","1"
"E01002830","1"
"E01002829","1"
"E01002832","1"
"E01002831","1"
"E01002833","1"
"E01002834","1"
"E01002835","1"
"E01002836","1"
"E01002838","1"
"E01002841","1"
"E01002843","166"
"E01002844","1"
"E01002845","1"
"E01002846","1"
"E01002847","1"
"E01002848","1"
"E01002849","1"
"E01002850","1"
"E01002851","1"
"E01002855","1"
"E01002859","1"
"E01002860","1"
"E01002858","1"
"E01002861","1"
"E01002862","1"
"E01002864","1"
"E01002825","1"
"E01002865","1"
"E01002866","1"
"E01002869","1"
"E01002871","1"
"E01002872","1"
"E01002873","1"
"E01002868","1"
"E01002875","1"
"E01002876","1"
"E01002878","1"
"E01002882","1"
"E01002883","1"
"E01002884","1"
"E01002885","1"
"E01002886","1"
"E01002887","238"
"E01002839","238"
"E01002888","1"
"E01002889","1"
"E01002890","1"
"E01002892","1"
"E01002894","1"
"E01001880","1"
"E01002895","1"
"E01002896","1"
"E01002898","1"
"E01002899","1"
"E01002902","1"
"E01002903","1"
"E01002906","1"
"E01002907","239"
"E01002904","239"
"E01002908","1"
"E01002909","1"
"E01000585","1"
"E01002881","1"
"E01002910","1"
"E01002911","1"
"E01002912","1"
"E01002913","1"
"E01002914","1"
"E01002927","240"
"E01002920","240"
"E01002931","241"
"E01002929","241"
"E01002938","242"
"E01002937","242"
"E01002949","243"
"E01002947","243"
"E01002951","242"
"E01002956","244"
"E01002955","244"
"E01002957","245"
"E01002935","245"
"E01002960","246"
"E01002954","246"
"E01002961","247"
"E01002959","247"
"E01002972","245"
"E01002974","245"
"E01002971","245"
"E01002979","248"
"E01002978","248"
"E01002981","240"
"E01002988","249"
"E01002987","249"
"E01002989","242"
"E01002967","242"
"E01002990","242"
"E01002924","242"
"E01002992","250"
"E01002966","250"
"E01002997","251"
"E01002995","251"
"E01002996","251"
"E01002999","242"
"E01002921","242"
"E01003008","242"
"E01003009","252"
"E01002933","252"
"E01003010","242"
"E01003011","242"
"E01002934","242"
"E01003028","253"
"E01003027","253"
"E01003029","254"
"E01003022","254"
"E01003031","1"
"E01003030","1"
"E01003033","253"
"E01003035","255"
"E01003032","255"
"E01003040","253"
"E01003036","253"
"E01003042","253"
"E01003050","256"
"E01003018","256"
"E01003058","257"
"E01003054","257"
"E01003062","258"
"E01001164","258"
"E01003070","259"
"E01003065","259"
"E01003071","256"
"E01003043","256"
"E01003078","256"
"E01003083","260"
"E01003080","260"
"E01003088","257"
"E01003039","257"
"E01003090","257"
"E01003034","257"
"E01003095","261"
"E01003056","261"
"E01003096","257"
"E01003100","262"
"E01003098","262"
"E01003104","262"
"E01003107","1"
"E01003015","1"
"E01003102","1"
"E01003108","1"
"E01003109","1"
"E01003014","1"
"E01003110","1"
"E01003017","1"
"E01003112","1"
"E01003127","262"
"E01003128","263"
"E01003041","263"
"E01003061","263"
"E01003129","264"
"E01003123","264"
"E01003130","265"
"E01003023","265"
"E01003131","266"
"E01003117","266"
"E01003145","267"
"E01003114","267"
"E01003147","268"
"E01003115","268"
"E01003148","269"
"E01003144","269"
"E01003152","260"
"E01003135","260"
"E01003149","260"
"E01003153","270"
"E01003118","270"
"E01003155","266"
"E01003156","253"
"E01003157","1"
"E01003165","271"
"E01003064","271"
"E01003133","271"
"E01003166","272"
"E01003079","272"
"E01003167","271"
"E01003170","256"
"E01003169","256"
"E01003171","273"
"E01003021","273"
"E01003172","256"
"E01003137","256"
"E01003173","256"
"E01003175","273"
"E01003176","273"
"E01003177","265"
"E01003178","256"
"E01003186","262"
"E01003219","274"
"E01003218","274"
"E01003228","275"
"E01003225","275"
"E01003231","276"
"E01003214","276"
"E01003257","277"
"E01003254","277"
"E01003264","278"
"E01000779","278"
"E01003236","278"
"E01003272","276"
"E01003274","276"
"E01003277","279"
"E01003211","279"
"E01003213","279"
"E01003287","280"
"E01003284","280"
"E01003293","281"
"E01003292","281"
"E01003303","282"
"E01003215","282"
"E01003251","282"
"E01003304","282"
"E01003314","275"
"E01003315","283"
"E01003230","283"
"E01003262","283"
"E01003307","283"
"E01003343","284"
"E01003339","284"
"E01003356","285"
"E01003355","285"
"E01003360","1"
"E01003358","1"
"E01003364","286"
"E01003363","286"
"E01003371","287"
"E01003369","287"
"E01003376","288"
"E01003374","288"
"E01003384","1"
"E01003389","289"
"E01003379","289"
"E01003390","289"
"E01003395","290"
"E01003143","290"
"E01003399","291"
"E01003385","291"
"E01003402","1"
"E01003383","1"
"E01003403","1"
"E01003404","1"
"E01003380","1"
"E01003421","292"
"E01003366","292"
"E01003423","1"
"E01003424","1"
"E01003428","1"
"E01003443","1"
"E01003381","1"
"E01003451","293"
"E01003449","293"
"E01003454","1"
"E01003457","1"
"E01003458","1"
"E01003459","1"
"E01003461","294"
"E01003401","294"
"E01003465","1"
"E01003464","1"
"E01003468","292"
"E01003471","295"
"E01003382","295"
"E01003477","1"
"E01003400","1"
"E01003473","1"
"E01003491","296"
"E01003489","296"
"E01003519","297"
"E01003517","297"
"E01003526","298"
"E01003490","298"
"E01003529","299"
"E01003520","299"
"E01003531","299"
"E01003534","299"
"E01003562","300"
"E01003561","300"
"E01003565","301"
"E01003563","301"
"E01003567","300"
"E01003572","302"
"E01003544","302"
"E01003573","303"
"E01003569","303"
"E01003586","300"
"E01003587","304"
"E01003584","304"
"E01003603","305"
"E01003492","305"
"E01003518","305"
"E01003605","306"
"E01003595","306"
"E01003602","306"
"E01003611","307"
"E01001712","307"
"E01003616","308"
"E01003548","308"
"E01003624","309"
"E01003523","309"
"E01003626","310"
"E01003575","310"
"E01003629","311"
"E01003522","311"
"E01003637","312"
"E01003596","312"
"E01003641","313"
"E01003639","313"
"E01003645","313"
"E01003650","314"
"E01003638","314"
"E01003651","315"
"E01003649","315"
"E01003665","316"
"E01003661","316"
"E01003674","317"
"E01003668","317"
"E01003670","317"
"E01003680","315"
"E01003694","315"
"E01003695","315"
"E01003696","318"
"E01003692","318"
"E01003697","315"
"E01003728","319"
"E01003577","319"
"E01003733","2"
"E01003734","2"
"E01003735","320"
"E01003688","320"
"E01003742","321"
"E01003737","321"
"E01003739","321"
"E01003743","322"
"E01003683","322"
"E01003747","323"
"E01003745","323"
"E01003749","324"
"E01003671","324"
"E01003750","325"
"E01003672","325"
"E01003748","325"
"E01003753","326"
"E01003752","326"
"E01003764","317"
"E01003759","317"
"E01003765","317"
"E01003775","327"
"E01003673","327"
"E01003781","328"
"E01003758","328"
"E01003786","329"
"E01003756","329"
"E01003793","330"
"E01003792","330"
"E01003801","1"
"E01003800","1"
"E01003811","242"
"E01003810","242"
"E01003813","242"
"E01003825","331"
"E01003824","331"
"E01003830","242"
"E01003822","242"
"E01003833","332"
"E01003828","332"
"E01003834","242"
"E01003836","242"
"E01003835","242"
"E01003837","242"
"E01003838","242"
"E01003839","242"
"E01003848","1"
"E01003853","333"
"E01003797","333"
"E01003855","1"
"E01003856","334"
"E01003852","334"
"E01003857","335"
"E01003854","335"
"E01003858","335"
"E01003808","335"
"E01003859","336"
"E01003804","336"
"E01003861","1"
"E01003865","1"
"E01003862","1"
"E01003863","1"
"E01003872","337"
"E01003866","337"
"E01003873","1"
"E01003874","1"
"E01003875","1"
"E01003877","1"
"E01003879","1"
"E01003878","1"
"E01003880","242"
"E01003883","242"
"E01003884","242"
"E01003881","242"
"E01003885","242"
"E01003886","242"
"E01003887","242"
"E01003890","338"
"E01003818","338"
"E01003892","1"
"E01003893","339"
"E01003868","339"
"E01003896","339"
"E01003899","242"
"E01003900","340"
"E01003812","340"
"E01003901","242"
"E01003904","242"
"E01003844","242"
"E01003906","225"
"E01002656","225"
"E01003908","341"
"E01003840","341"
"E01003917","1"
"E01003915","1"
"E01003919","342"
"E01003048","342"
"E01003922","343"
"E01003921","343"
"E01003925","344"
"E01003182","344"
"E01003926","345"
"E01003924","345"
"E01003927","1"
"E01003929","1"
"E01003933","1"
"E01003930","1"
"E01003934","1"
"E01003935","1"
"E01003938","1"
"E01003939","1"
"E01003941","1"
"E01003948","346"
"E01000745","346"
"E01003946","346"
"E01003949","277"
"E01003953","347"
"E01003952","347"
"E01003956","277"
"E01003950","277"
"E01003957","277"
"E01003955","277"
"E01003958","277"
"E01003972","1"
"E01003942","1"
"E01003976","1"
"E01003936","1"
"E01003978","1"
"E01003980","348"
"E01003966","348"
"E01003984","349"
"E01003305","349"
"E01003993","350"
"E01003991","350"
"E01003997","350"
"E01003995","350"
"E01003998","350"
"E01003999","350"
"E01004000","284"
"E01004002","351"
"E01003342","351"
"E01004004","352"
"E01003344","352"
"E01004012","1"
"E01004013","277"
"E01003914","277"
"E01004015","277"
"E01004017","277"
"E01003260","277"
"E01004021","277"
"E01004027","1"
"E01004032","1"
"E01004029","1"
"E01004042","353"
"E01004035","353"
"E01004043","354"
"E01003979","354"
"E01004034","354"
"E01004046","277"
"E01004047","277"
"E01004048","277"
"E01004049","277"
"E01004051","1"
"E01003072","1"
"E01004052","277"
"E01004053","1"
"E01004056","1"
"E01004054","1"
"E01004057","1"
"E01004058","1"
"E01004059","1"
"E01003247","1"
"E01004061","355"
"E01003990","355"
"E01004063","347"
"E01004064","356"
"E01004019","356"
"E01004071","277"
"E01004072","277"
"E01004073","277"
"E01004069","277"
"E01004075","277"
"E01004080","357"
"E01004078","357"
"E01004081","358"
"E01004079","358"
"E01004087","359"
"E01004084","359"
"E01004085","359"
"E01004096","360"
"E01004093","360"
"E01004107","361"
"E01004104","361"
"E01004111","362"
"E01004110","362"
"E01004144","363"
"E01004128","363"
"E01004150","360"
"E01004154","364"
"E01004092","364"
"E01004155","365"
"E01004153","365"
"E01004158","365"
"E01004159","366"
"E01004133","366"
"E01004161","367"
"E01004160","367"
"E01004163","368"
"E01004127","368"
"E01004170","361"
"E01004173","358"
"E01004174","361"
"E01004179","359"
"E01004193","369"
"E01004122","369"
"E01004199","370"
"E01004197","370"
"E01004202","370"
"E01004211","371"
"E01004203","371"
"E01004229","372"
"E01004228","372"
"E01004232","372"
"E01004246","373"
"E01004242","373"
"E01004252","373"
"E01004262","374"
"E01004260","374"
"E01004269","372"
"E01004270","372"
"E01004275","1"
"E01001668","1"
"E01004274","1"
"E01004276","1"
"E01003249","1"
