"","X","n_in_2008","mean_dist_in_2008","med_dist_in_2008","n_out_2008","mean_dist_out_2008","med_dist_out_2008","n_in_2009","mean_dist_in_2009","med_dist_in_2009","n_out_2009","mean_dist_out_2009","med_dist_out_2009","n_in_2010","mean_dist_in_2010","med_dist_in_2010","n_out_2010","mean_dist_out_2010","med_dist_out_2010","n_in_2011","mean_dist_in_2011","med_dist_in_2011","n_out_2011","mean_dist_out_2011","med_dist_out_2011","n_in_2012","mean_dist_in_2012","med_dist_in_2012","n_out_2012","mean_dist_out_2012","med_dist_out_2012","n_in_2013","mean_dist_in_2013","med_dist_in_2013","n_out_2013","mean_dist_out_2013","med_dist_out_2013","n_in_2014","mean_dist_in_2014","med_dist_in_2014","n_out_2014","mean_dist_out_2014","med_dist_out_2014","n_in_2015","mean_dist_in_2015","med_dist_in_2015","n_out_2015","mean_dist_out_2015","med_dist_out_2015","n_in_2016","mean_dist_in_2016","med_dist_in_2016","n_out_2016","mean_dist_out_2016","med_dist_out_2016"
"44",44,NA,NA,NA,NA,NA,NA,11,7.07737958526421,6.31662826354462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5.86311806630743,2.16526450608088,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6.30468520487476,5.65574336849769,NA,NA,NA
"45",45,18,8.92725110823119,6.05826569305916,NA,NA,NA,24,8.22777393404388,6.92957618629376,NA,NA,NA,19,8.43421544774062,3.87448055457522,NA,NA,NA,24,10.497091305504,8.04299014534668,NA,NA,NA,14,12.7499672876405,14.3249687460845,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,9.60438487492596,9.00418671352976,NA,NA,NA,14,7.20285041957345,1.91392056421716,NA,NA,NA,14,9.39068522264456,7.44907503959645,NA,NA,NA
"46",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",47,11,2.8527381169399,1.13467275235749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",48,10,6.6957140382228,5.54622776395246,NA,NA,NA,NA,NA,NA,11,6.41459334450653,7.22674016903841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,5.54356615666834,5.08702553366417,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.71383031481796,1.70415538849362,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4.36980747147581,2.6984758114108,NA,NA,NA
"49",49,13,8.10057054238012,5.32805116128827,NA,NA,NA,12,6.95795061155806,8.31973419688003,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.99049357552007,3.87361805442068,NA,NA,NA,16,4.64171045536389,4.80818610539965,NA,NA,NA,17,7.58878116088059,7.71069059244929,NA,NA,NA,15,9.21066285226757,9.86185733677017,NA,NA,NA,15,4.9358289889675,3.91569555640011,NA,NA,NA,13,8.99480440675471,6.75291558438394,NA,NA,NA
"50",50,NA,NA,NA,NA,NA,NA,21,2.86861781729772,1.54360314924151,NA,NA,NA,10,4.41547076868509,3.27919526339526,NA,NA,NA,13,7.10832357153349,6.28051100694712,NA,NA,NA,12,6.36983466521903,6.26069096633075,NA,NA,NA,14,5.04123125481829,4.48548675564868,NA,NA,NA,16,5.96322309002996,6.04953093292863,NA,NA,NA,16,6.69564913355814,5.65278956446075,NA,NA,NA,18,4.33777081385256,2.71810755002357,NA,NA,NA
"51",51,76,3.41619230028947,1.78722180886722,NA,NA,NA,52,4.76775847742955,3.36391879112319,11,3.24184537175555,3.61763082250871,30,4.25475652884571,3.08519256921808,NA,NA,NA,20,7.46686014183763,5.95225376358668,NA,NA,NA,19,4.45759912928154,3.20022471220953,32,2.02240436060951,1.30049330025265,29,5.56639533804358,4.24683641770817,NA,NA,NA,20,7.26780687088956,7.11188426518646,NA,NA,NA,30,4.07149498635228,3.65200400545463,11,4.0726918848335,4.87081978246306,31,3.29190429525123,3.36685951086452,18,4.07378752180287,4.00040929995415
"52",52,14,3.7105373303967,3.16362877872295,NA,NA,NA,11,5.76657963654922,4.97848408181831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.79298974210614,3.33398689997962,NA,NA,NA
"53",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5.96661328408876,5.26478831922183,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6.28759742251782,4.03758482927582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",56,NA,NA,NA,NA,NA,NA,10,3.53615111154911,3.04025356577271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",65,14,6.23773278708887,5.99871415810162,NA,NA,NA,21,7.39461347973218,6.72925993165097,NA,NA,NA,12,6.16646188311326,4.18486725951045,NA,NA,NA,14,7.70867855887909,6.29945481400736,NA,NA,NA,23,6.83351432484008,3.78760050598054,NA,NA,NA,31,9.39893888407886,6.37214561669571,NA,NA,NA,20,6.15596137916671,5.49149663984625,NA,NA,NA,23,6.48435980191015,4.08028163130173,NA,NA,NA,25,6.8295267457046,4.9806701907919,10,3.00278660982445,1.51068149808916
"66",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",67,12,2.41495265837607,2.57701570519369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",69,10,10.1154243848443,8.80069135760197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7.77608205104342,8.26449791700831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,6.71534585674306,5.67720526242943,NA,NA,NA
"70",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7.0086628754806,6.77505276725813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6.54552190913915,2.0484861753357,NA,NA,NA
"71",71,44,5.60681316578431,3.90653779616806,NA,NA,NA,22,4.76914849463088,3.18782497474779,15,5.60131688039914,4.59365975607637,29,5.70088760544242,4.6538160395089,NA,NA,NA,40,6.27606246933743,4.40809875716479,NA,NA,NA,40,8.25753171472796,7.91019209250011,13,4.98036756457446,1.47784458230474,54,6.17376391103375,3.36025696899276,NA,NA,NA,36,7.36855943903825,3.38564788940462,15,8.97710746927401,10.1281727028384,33,8.28181741681563,7.01737347414406,15,5.46616079441883,3.0903669477143,59,5.74028284826764,1.49313925027983,22,7.6305689725497,11.0818355691482
"72",72,24,2.78644017015289,1.1352750181743,NA,NA,NA,18,4.26892716336468,3.88346164024581,NA,NA,NA,17,6.14160169472553,5.16968046457926,NA,NA,NA,15,8.53031495181012,8.37622581330593,NA,NA,NA,24,5.38591076216715,2.91403560081691,NA,NA,NA,20,6.54697325090401,3.56477281261188,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6.03080203009364,5.08339505380857,NA,NA,NA,20,6.11622254404454,5.14870247604824,NA,NA,NA
"73",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7.24724183166518,3.72966808556312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",79,26,4.81406377662092,2.8461582322839,NA,NA,NA,31,6.77666696637397,5.86501034418553,NA,NA,NA,12,6.06083577759197,6.20232016645893,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8.54407420180741,5.10707060723932,NA,NA,NA,16,7.98540050950889,7.08669275698808,NA,NA,NA,11,6.4446741876302,5.34499678953692,NA,NA,NA,17,6.52962634981128,4.67726908481376,NA,NA,NA,16,7.1497163545583,5.13329474616038,NA,NA,NA
"80",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.68419225539121,2.29289269021351,NA,NA,NA,10,5.26985595077945,4.12780627318522,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3.87932165962879,1.60842836273181,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6.14825290305027,1.14497820830792,NA,NA,NA
"85",85,15,4.9788710667853,2.46406326985707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8.83768124812499,4.59938159592657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",86,14,6.98575941712649,2.33625005362877,NA,NA,NA,12,7.70672774143444,3.12149217524447,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4.85302489168615,1.85497846911966,NA,NA,NA,12,6.45749014749341,3.25241192383044,NA,NA,NA,12,6.96406535598982,4.56301249821057,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7.24605635998445,4.96638627907081,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",87,12,4.53947137240989,4.57871605517859,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4.7165251283566,3.91535638127982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.68749990617867,3.87575088316766,NA,NA,NA,13,3.95447690960477,2.83292424512457,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2.94199632154482,3.20728902949246,NA,NA,NA
"88",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",89,47,5.47252522996994,3.75481071701422,NA,NA,NA,39,3.45700070893868,1.41177333399658,NA,NA,NA,23,5.42806189914791,2.53393371077899,NA,NA,NA,32,6.14277551213903,3.78628896709965,NA,NA,NA,22,6.62681905021021,4.57127696418035,NA,NA,NA,28,5.56882448655764,5.13508047847387,NA,NA,NA,28,6.90286359864378,6.76884066812965,NA,NA,NA,50,11.9303910711602,15.2380593016548,NA,NA,NA,19,6.52179365460286,5.38134097925699,NA,NA,NA
"90",90,10,1.93916709653576,1.48692369004196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3.7580194071433,2.95615112853242,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2.8532419497013,1.86675654855551,NA,NA,NA,11,4.66841737813357,2.60555376150819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",91,10,7.61927803111772,7.86833322371556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.53740055626781,1.57167512314471,NA,NA,NA,11,6.24941633386602,4.02881136181143,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",92,13,6.19346607539029,4.13992339940991,NA,NA,NA,14,4.10752806619655,1.68213100873409,NA,NA,NA,13,5.26204644298088,3.53627397545021,NA,NA,NA,13,7.87583965123655,2.93837636196577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4.5225470924769,2.04222343342078,NA,NA,NA,17,6.95468359538618,2.35548889362473,NA,NA,NA,13,6.4991905010315,3.72413605538922,NA,NA,NA
"93",93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5.7879070888719,5.54836250736517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",96,171,4.81655075559573,3.39841269480386,81,4.24227154819402,3.29157588129823,149,4.5557030291606,3.06863386694254,53,3.40598522204412,2.3574297472042,114,5.33731447535246,3.13076712092575,42,3.59237974545729,2.48724855367425,89,4.85752458456927,3.16677875269826,33,3.93233333933346,3.08719017113057,163,4.9449334728074,3.05671341132568,60,2.46003948949838,1.76924483673952,145,4.70248949475604,2.77392465007236,56,3.08673487638877,2.5151800973587,185,4.31966206453412,2.78541513660229,45,2.91847588819583,2.48777024438728,193,5.16888083237403,3.03557317128162,55,3.18110778566291,2.31459957113325,210,5.23948874189444,3.48214181640509,114,3.15793247204937,2.75836225260799
"97",97,10,8.22544559222243,4.25926624348558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",100,NA,NA,NA,NA,NA,NA,12,4.62115088563655,3.08198301603127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6.26566637526794,7.55128074341301,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",102,12,6.13485254452381,5.15485094868786,16,3.36171587932404,2.64828761427054,10,6.58745843646213,3.09110820976669,NA,NA,NA,16,3.97956029518103,1.65488553500838,NA,NA,NA,16,5.60918969110321,3.82216272160333,NA,NA,NA,16,4.21383859328685,1.81429947089063,NA,NA,NA,22,6.1716005155316,4.12204749983215,16,3.91127232606473,3.54057542651894,20,5.01284697168814,3.02939877293089,NA,NA,NA,17,5.66909621894162,3.25590598509097,NA,NA,NA,26,3.90970302567402,2.73962838700216,NA,NA,NA
"103",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",104,15,2.41177069593614,1.21998135770371,NA,NA,NA,11,5.5848601916559,2.76528450418621,NA,NA,NA,23,3.74103261065625,1.26600272545573,NA,NA,NA,12,5.91260040550121,3.84514584196841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5.52087917472298,2.47797717922655,NA,NA,NA,13,6.06780616790178,4.89636189986691,NA,NA,NA
"105",105,10,5.21464672450925,4.7246435886559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4.95857889964167,2.94287161999917,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.01313634843072,1.77457438357307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",110,NA,NA,NA,NA,NA,NA,10,5.55994183047966,4.15033772033309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.81955515689848,2.06238921338802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.44544166303034,2.94648278889806,NA,NA,NA,14,1.8509166787484,0.869460653046171,NA,NA,NA
"111",111,11,4.74550204966319,2.74124531450204,NA,NA,NA,12,3.64658617675354,2.30340622892429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2.95266683888021,1.64687791418222,NA,NA,NA,12,3.61673196563254,3.38769749352339,NA,NA,NA
"112",112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",113,11,5.09239349676486,4.0503744635134,NA,NA,NA,10,2.7462386593673,1.68932694936385,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7.59340132463035,6.49552217252801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3.53382801546098,2.14766114344576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
